116	119	0.99
116	121	0.99
172	173	0.99
172	174	0.99
172	175	0.93
172	176	0.99
172	177	0.99
172	37	0.66
172	178	0.98
179	180	0.99
179	181	0.98
179	182	0.99
179	183	0.94
179	184	0.87
179	185	0.99
179	186	0.99
179	187	0.99
179	188	0.99
179	189	0.69
179	190	0.94
179	191	0.97
179	192	0.97
179	193	0.47
179	194	0.99
74	76	0.68
74	77	0.99
74	78	0.27
74	195	0.83
74	79	0.71
74	82	0.6
74	83	0.27
196	197	0.98
196	198	0.99
199	200	0.98
199	201	0.99
199	202	0.99
203	204	0.99
205	206	0.8
205	207	0.97
205	109	0.98
205	171	0.37
208	209	0.97
208	210	0.99
208	211	0.99
208	212	0.99
213	214	0.99
213	215	0.99
213	216	0.57
213	217	0.97
213	218	0.99
213	219	0.99
213	220	0.99
221	222	0.77
221	223	0.47
221	224	0.99
221	225	0.86
221	226	0.63
221	104	0.44
221	227	0.98
228	76	0.34
228	229	0.43
228	230	0.36
231	232	0.99
231	233	0.99
234	235	0.99
234	236	0.65
234	237	0.99
234	238	0.99
234	239	0.99
234	240	0.99
234	241	0.99
234	242	0.99
234	243	0.99
234	244	0.88
234	245	0.99
234	246	0.76
234	247	0.99
248	29	0.98
248	30	0.66
249	37	0.29
250	251	0.87
250	252	0.7
250	67	0.66
250	253	0.99
250	254	0.71
255	256	0.99
257	258	0.99
257	113	0.99
257	259	0.98
257	260	0.99
257	261	0.99
262	0	0.49
262	263	0.28
262	234	0.99
262	235	0.97
262	264	0.34
262	236	0.55
262	265	0.97
262	237	0.99
262	238	0.99
262	239	0.94
262	240	0.99
262	266	0.99
262	241	0.99
262	242	0.99
262	243	0.99
262	244	0.99
262	245	0.99
262	246	0.99
262	247	0.97
262	267	0.55
262	268	0.99
269	270	0.99
269	271	0.99
272	273	0.86
33	274	0.99
33	133	0.94
33	134	0.99
33	135	0.94
33	136	0.99
33	137	0.99
33	142	0.97
33	143	0.99
33	144	0.97
33	150	0.99
275	276	0.45
275	277	0.45
275	278	0.74
275	279	0.31
280	281	0.99
280	282	0.99
280	283	0.99
280	284	0.99
280	285	0.99
280	286	0.99
235	0	0.56
235	263	0.34
235	287	0.64
235	288	0.28
235	236	0.93
235	265	0.99
235	237	0.99
235	238	0.99
235	239	0.99
235	240	0.99
235	266	0.99
235	241	0.99
235	242	0.94
235	243	0.99
235	244	0.99
235	245	0.89
235	246	0.93
235	247	0.99
235	268	0.99
289	290	0.99
291	292	0.32
126	128	0.4
126	129	0.93
126	130	0.82
293	294	0.99
209	210	0.99
209	211	0.99
209	212	0.99
295	296	0.99
295	297	0.99
295	298	0.33
299	7	0.4
299	39	0.29
299	300	0.3
301	302	0.99
301	127	0.99
301	41	0.52
301	303	0.99
304	305	0.94
306	307	0.29
308	309	0.45
308	310	0.45
163	106	0.99
163	164	0.99
163	206	0.99
163	311	0.7
163	165	0.94
163	166	0.94
163	167	0.99
163	168	0.92
163	169	0.97
163	170	0.94
307	312	0.98
132	138	0.94
132	141	0.94
132	144	0.94
132	146	0.99
132	147	0.99
132	313	0.99
132	149	0.99
164	106	0.74
164	206	0.98
164	207	0.8
164	311	0.57
164	165	0.98
164	166	0.98
164	168	0.77
164	109	0.98
164	314	0.3
164	170	0.3
164	171	0.3
206	106	0.78
206	207	0.99
206	165	0.99
206	315	0.99
206	109	0.86
206	171	0.59
316	317	0.35
316	235	0.99
316	127	0.87
296	297	0.99
296	318	0.99
296	319	0.99
296	298	0.99
296	320	0.68
321	7	0.55
322	98	0.99
322	323	0.99
322	99	0.99
322	324	0.99
322	325	0.93
322	326	0.99
327	32	0.85
327	7	0.96
327	8	0.6
328	7	0.9
281	282	0.98
281	283	0.98
281	284	0.98
281	285	0.97
281	329	0.4
281	286	0.84
330	300	0.99
331	332	0.89
331	333	0.52
117	116	0.82
117	120	0.97
334	24	0.93
334	25	0.9
334	26	0.99
334	219	0.77
76	75	0.65
76	78	0.97
76	81	0.82
76	82	0.97
335	270	0.92
335	336	0.32
335	337	0.94
335	271	0.97
118	116	0.98
118	338	0.38
118	119	0.98
118	120	0.89
339	295	0.74
339	296	0.74
339	297	0.77
339	318	0.77
339	319	0.91
339	298	0.77
340	341	0.99
340	342	0.94
340	343	0.96
340	344	0.99
345	346	0.99
345	347	0.99
345	348	0.99
345	349	0.99
183	180	0.42
183	182	0.7
183	185	0.48
183	186	0.94
183	190	0.64
183	191	0.64
183	192	0.31
183	193	0.48
2	3	0.97
2	4	0.99
350	200	0.87
351	352	0.36
353	106	0.97
353	206	0.86
353	207	0.51
353	165	0.99
353	109	0.97
353	171	0.87
354	355	0.99
346	347	0.99
346	348	0.99
222	340	0.85
222	224	0.99
222	226	0.89
222	227	0.89
356	357	0.43
356	333	0.65
358	359	0.99
358	360	0.74
358	361	0.99
265	287	0.58
265	234	0.99
265	236	0.99
265	237	0.99
265	238	0.99
265	239	0.99
265	240	0.99
265	266	0.33
265	241	0.99
265	242	0.94
265	243	0.99
265	244	0.99
265	245	0.78
265	246	0.81
265	247	0.99
265	268	0.97
97	101	0.94
97	102	0.99
97	104	0.99
229	76	0.43
229	230	0.39
207	106	0.72
207	163	0.76
207	165	0.98
207	315	0.95
207	109	0.97
207	171	0.8
362	0	0.32
362	248	0.41
362	300	0.74
362	363	0.98
270	364	0.92
270	337	0.51
270	271	0.99
342	343	0.82
342	344	0.98
342	226	0.39
365	7	0.74
365	39	0.41
365	33	0.3
359	366	0.99
359	361	0.99
359	367	0.84
368	20	0.98
368	22	0.94
369	370	0.48
371	372	0.99
371	139	0.94
371	373	0.99
371	374	0.99
375	123	0.77
375	172	0.74
375	234	0.99
375	173	0.68
375	34	0.66
375	300	0.99
375	236	0.99
375	265	0.99
375	376	0.58
375	360	0.99
375	238	0.39
375	241	0.99
375	242	0.35
375	243	0.99
375	41	0.78
375	175	0.77
375	244	0.99
375	377	0.37
375	37	0.7
375	245	0.53
375	246	0.99
87	378	0.3
87	92	0.58
87	94	0.5
87	113	0.3
87	379	0.53
87	90	0.98
153	53	0.93
153	380	0.32
153	154	0.95
153	54	0.98
153	55	0.97
153	56	0.97
153	57	0.97
153	58	0.95
153	59	0.98
153	60	0.95
153	61	0.98
153	156	0.98
153	62	0.97
153	63	0.96
381	382	0.77
77	75	0.88
77	76	0.84
77	78	0.94
77	157	0.99
77	383	0.97
77	195	0.94
77	79	0.88
77	384	0.97
77	113	0.36
77	158	0.88
77	159	0.99
77	80	0.96
77	81	0.97
77	385	0.97
77	82	0.94
77	230	0.36
77	259	0.36
77	83	0.94
98	323	0.99
98	99	0.99
98	325	0.93
98	102	0.99
98	326	0.94
98	105	0.9
366	386	0.85
366	360	0.29
366	361	0.84
387	180	0.84
387	179	0.74
387	181	0.84
387	182	0.84
387	183	0.41
387	184	0.85
387	185	0.84
387	388	0.74
387	186	0.77
387	389	0.84
387	187	0.85
387	188	0.92
387	189	0.82
387	190	0.77
387	191	0.41
387	390	0.4
387	192	0.98
387	44	0.29
387	391	0.77
387	392	0.82
387	194	0.84
393	394	0.91
393	395	0.99
376	79	0.36
396	256	0.98
397	398	0.75
397	399	0.74
400	248	0.98
400	141	0.29
401	386	0.96
401	40	0.39
401	402	0.99
401	403	0.99
404	163	0.29
404	405	0.43
404	406	0.29
404	168	0.43
404	407	0.29
404	170	0.43
404	148	0.39
360	248	0.83
360	29	0.55
360	30	0.41
364	271	0.43
408	409	0.99
408	398	0.95
408	68	0.97
408	254	0.58
408	410	0.6
411	200	0.82
232	233	0.99
238	236	0.99
238	239	0.99
238	240	0.99
238	241	0.99
238	242	0.99
238	243	0.99
238	244	0.99
238	245	0.99
238	246	0.99
238	247	0.99
238	268	0.97
214	412	0.96
214	215	0.99
214	216	0.97
214	217	0.99
214	218	0.99
214	219	0.99
214	220	0.99
413	414	0.91
54	154	0.62
54	55	0.99
54	56	0.94
54	57	0.99
54	58	0.99
54	59	0.99
54	60	0.94
54	61	0.99
54	156	0.96
54	62	0.99
54	63	0.97
282	283	0.99
282	284	0.99
239	0	0.79
239	263	0.63
239	251	0.63
239	415	0.3
239	237	0.96
239	241	0.98
239	244	0.4
239	416	0.39
239	246	0.4
239	247	0.98
239	267	0.41
239	268	0.98
417	418	0.98
417	419	0.99
417	420	0.58
55	154	0.82
55	56	0.97
55	57	0.97
55	58	0.84
55	406	0.29
55	59	0.98
55	60	0.4
55	61	0.98
55	156	0.98
55	62	0.97
78	75	0.93
78	421	0.38
78	79	0.38
78	80	0.57
78	81	0.75
78	82	0.7
78	83	0.9
422	423	0.99
422	424	0.48
240	236	0.99
240	237	0.99
240	239	0.99
240	241	0.94
240	242	0.99
240	243	0.99
240	244	0.99
240	245	0.81
240	246	0.99
240	247	0.99
240	268	0.99
425	248	0.99
425	426	0.99
425	427	0.93
297	319	0.97
297	298	0.99
297	320	0.94
133	300	0.66
133	274	0.99
133	134	0.99
133	135	0.89
133	136	0.99
133	137	0.99
133	142	0.94
133	143	0.99
133	144	0.94
133	145	0.81
133	148	0.83
133	150	0.71
273	34	0.4
273	428	0.99
273	429	0.99
273	430	0.99
273	294	0.99
273	37	0.59
165	32	0.59
165	106	0.56
165	311	0.99
165	315	0.99
165	166	0.97
165	108	0.99
165	167	0.98
165	168	0.94
165	169	0.97
165	109	0.97
165	170	0.94
165	171	0.99
431	248	0.99
431	432	0.99
283	40	0.35
283	284	0.97
283	200	0.48
283	285	0.83
283	286	0.94
157	75	0.81
157	76	0.85
157	78	0.64
157	383	0.99
157	80	0.86
157	81	0.97
157	385	0.99
157	82	0.99
157	83	0.56
433	434	0.99
11	6	0.4
11	248	0.29
11	15	0.43
435	436	0.97
437	45	0.77
437	46	0.98
71	308	0.99
71	309	0.99
71	438	0.98
71	439	0.99
71	440	0.99
129	130	0.99
441	21	0.95
3	4	0.99
412	215	0.9
412	216	0.99
412	217	0.99
412	219	0.99
412	220	0.99
442	134	0.38
442	443	0.39
67	444	0.86
67	254	0.89
67	292	0.94
67	445	0.45
446	447	0.99
372	139	0.97
372	373	0.99
372	374	0.97
388	180	0.39
399	409	0.99
399	408	0.99
399	68	0.99
399	254	0.76
399	292	0.9
399	410	0.78
448	449	0.99
448	450	0.99
448	451	0.99
448	452	0.99
448	453	0.99
448	454	0.99
383	72	0.53
383	73	0.99
383	74	0.69
383	75	0.9
383	78	0.87
383	195	0.99
383	79	0.9
383	158	0.89
383	379	0.68
383	159	0.99
383	80	0.86
383	81	0.96
383	385	0.83
383	83	0.6
455	456	0.39
455	457	0.99
455	458	0.55
347	348	0.97
347	349	0.99
56	380	0.33
56	154	0.32
56	57	0.97
56	58	0.95
56	59	0.98
56	60	0.8
56	61	0.98
56	156	0.98
56	62	0.97
56	63	0.98
459	425	0.73
459	426	0.99
459	427	0.99
186	182	0.98
186	184	0.99
186	185	0.99
186	188	0.99
186	190	0.99
186	192	0.99
186	194	0.99
119	120	0.94
119	121	0.99
460	395	0.88
461	223	0.44
461	226	0.45
57	462	0.42
57	380	0.4
57	58	0.84
57	59	0.98
57	60	0.84
57	61	0.98
57	463	0.38
57	156	0.98
57	62	0.97
57	63	0.98
204	464	0.86
204	37	0.99
204	465	0.99
166	466	0.97
166	168	0.94
166	169	0.72
166	467	0.51
468	469	0.97
470	471	0.99
472	473	0.99
472	30	0.99
474	475	0.99
474	476	0.97
477	478	0.99
241	236	0.99
241	237	0.99
241	242	0.93
241	243	0.99
241	244	0.93
241	245	0.98
241	246	0.93
241	247	0.99
241	268	0.97
195	73	0.32
195	449	0.44
195	75	0.45
195	87	0.77
195	158	0.4
195	82	0.74
195	83	0.41
21	20	0.77
21	22	0.8
21	479	0.78
453	449	0.92
453	450	0.95
453	451	0.98
453	454	0.98
480	473	0.99
92	32	0.86
92	7	0.63
92	8	0.63
92	93	0.99
92	94	0.99
92	481	0.99
92	90	0.87
92	95	0.99
482	305	0.31
482	146	0.89
482	147	0.77
482	313	0.32
482	149	0.59
35	38	0.77
68	398	0.99
68	360	0.28
68	67	0.9
68	483	0.59
68	254	0.87
68	292	0.91
484	317	0.66
484	485	0.99
484	486	0.99
487	7	0.66
487	472	0.45
487	488	0.94
348	473	0.63
242	236	0.9
242	237	0.96
242	239	0.88
242	243	0.96
242	244	0.9
242	245	0.75
242	246	0.69
242	247	0.97
242	268	0.93
136	274	0.97
136	134	0.99
136	135	0.99
136	482	0.46
136	137	0.99
136	142	0.99
136	143	0.97
136	144	0.94
136	145	0.9
136	148	0.96
136	150	0.99
489	7	0.66
489	231	0.59
489	233	0.99
490	300	0.59
490	491	0.99
490	492	0.99
40	493	0.98
40	494	0.99
40	379	0.34
40	495	0.99
40	44	0.99
496	444	0.99
496	497	0.83
243	17	0.76
243	236	0.99
243	237	0.99
243	239	0.84
243	266	0.99
243	244	0.99
243	245	0.99
243	246	0.88
243	247	0.99
243	268	0.99
284	32	0.82
284	7	0.82
284	8	0.64
284	100	0.5
284	37	0.82
284	498	0.82
284	285	0.99
284	286	0.99
188	499	0.4
188	500	0.4
188	182	0.4
188	189	0.39
188	190	0.73
215	216	0.99
215	217	0.99
215	218	0.99
215	219	0.99
215	220	0.94
501	381	0.99
501	382	0.97
501	502	0.94
41	462	0.3
41	300	0.72
41	421	0.8
41	503	0.53
41	426	0.71
41	504	0.53
505	48	0.41
506	212	0.38
507	508	0.39
507	509	0.98
464	465	0.99
510	511	0.99
458	371	0.6
458	457	0.29
458	372	0.6
458	512	0.91
458	513	0.99
514	499	0.65
514	500	0.45
514	182	0.82
514	183	0.41
514	186	0.77
514	190	0.43
514	193	0.45
515	516	0.99
515	517	0.99
515	518	0.97
349	346	0.86
349	400	0.33
349	348	0.98
426	7	0.9
426	462	0.92
426	34	0.76
426	352	0.3
426	406	0.76
426	37	0.76
138	519	0.76
138	140	0.96
138	141	0.97
138	144	0.98
138	146	0.92
138	147	0.73
138	313	0.98
138	149	0.98
138	150	0.63
476	475	0.76
476	520	0.99
476	521	0.97
522	490	0.95
36	35	0.99
36	38	0.99
471	219	0.52
471	523	0.99
471	524	0.97
471	148	0.28
253	251	0.99
525	526	0.99
99	324	0.99
99	325	0.99
527	32	0.29
527	7	0.58
527	528	0.51
527	529	0.95
527	530	0.33
527	531	0.33
527	10	0.53
527	506	0.74
527	13	0.83
527	532	0.51
527	14	0.33
527	533	0.83
527	534	0.32
526	493	0.87
526	535	0.73
526	300	0.43
536	421	0.42
537	7	0.29
538	184	0.37
519	131	0.29
519	132	0.77
519	140	0.85
519	141	0.97
519	144	0.41
519	146	0.98
519	147	0.98
519	313	0.41
519	149	0.98
519	150	0.64
190	500	0.3
190	182	0.95
190	185	0.3
190	191	0.83
190	193	0.78
120	116	0.63
120	539	0.51
444	254	0.87
444	497	0.99
444	540	0.99
444	292	0.91
541	542	0.29
319	318	0.49
319	298	0.99
319	320	0.94
25	26	0.99
25	27	0.99
543	473	0.36
544	491	0.87
545	493	0.66
258	123	0.56
258	546	0.58
258	113	0.99
258	259	0.99
258	260	0.96
258	261	0.99
546	123	0.6
547	468	0.99
547	548	0.97
547	469	0.9
549	140	0.96
191	181	0.48
191	182	0.48
191	389	0.48
191	550	0.48
551	123	0.3
551	552	0.98
216	217	0.55
216	218	0.99
216	219	0.99
216	220	0.99
357	553	0.39
554	370	0.77
554	512	0.69
554	458	0.99
554	513	0.68
554	37	0.98
320	555	0.84
320	318	0.77
320	113	0.39
93	87	0.99
93	94	0.99
93	90	0.99
93	95	0.99
337	271	0.99
556	557	0.99
384	76	0.27
384	81	0.97
384	230	0.87
26	24	0.93
26	27	0.99
558	468	0.41
558	547	0.95
558	548	0.95
558	469	0.95
473	248	0.94
473	559	0.36
29	473	0.64
29	30	0.99
139	373	0.99
139	374	0.99
560	34	0.66
560	100	0.99
560	175	0.67
560	37	0.79
561	290	0.39
406	512	0.3
406	113	0.31
27	334	0.99
27	24	0.99
27	37	0.66
562	563	0.39
497	254	0.76
497	540	0.99
497	292	0.49
564	565	0.66
217	218	0.99
217	219	0.99
217	220	0.93
566	254	0.46
567	400	0.32
568	569	0.82
218	219	0.99
218	220	0.94
570	40	0.38
177	173	0.38
177	175	0.36
177	176	0.83
571	300	0.74
571	119	0.88
571	120	0.99
572	40	0.99
37	415	0.97
37	573	0.36
37	300	0.83
37	128	0.36
37	574	0.88
575	123	0.67
575	551	0.67
15	8	0.77
15	283	0.3
15	506	0.74
15	29	0.29
15	533	0.4
576	51	0.3
576	577	0.39
576	578	0.4
576	52	0.39
576	227	0.82
540	496	0.91
540	254	0.92
552	123	0.64
94	32	0.73
94	8	0.66
94	481	0.96
94	90	0.71
94	95	0.99
419	531	0.29
419	579	0.59
419	420	0.99
419	580	0.97
59	154	0.99
59	58	0.99
59	60	0.99
59	61	0.99
59	156	0.97
59	62	0.99
59	63	0.99
581	582	0.99
466	107	0.99
466	164	0.98
466	165	0.99
466	168	0.99
161	162	0.98
509	508	0.99
583	584	0.75
583	585	0.75
586	8	0.29
587	88	0.99
124	546	0.68
588	589	0.99
590	388	0.29
590	389	0.4
591	592	0.4
591	461	0.43
591	593	0.4
591	344	0.29
591	594	0.4
591	227	0.63
595	596	0.44
200	112	0.33
168	169	0.98
168	170	0.85
169	106	0.64
169	353	0.98
169	167	0.86
169	170	0.99
597	407	0.4
598	599	0.99
598	279	0.99
88	7	0.92
102	101	0.99
102	104	0.97
102	105	0.99
343	341	0.98
343	344	0.99
600	32	0.68
600	7	0.5
600	8	0.96
600	87	0.99
600	90	0.99
601	31	0.41
601	7	0.96
601	8	0.93
601	39	0.86
601	123	0.58
601	87	0.99
601	40	0.99
601	37	0.54
601	602	0.28
601	44	0.99
601	90	0.7
420	531	0.6
420	544	0.58
420	406	0.66
603	417	0.69
604	605	0.84
606	278	0.67
607	608	0.99
607	609	0.99
498	32	0.44
498	7	0.31
498	487	0.49
498	40	0.33
610	300	0.3
192	180	0.39
192	181	0.99
192	182	0.61
192	184	0.61
192	185	0.99
192	388	0.99
192	187	0.36
192	611	0.69
192	391	0.64
192	194	0.43
612	549	0.98
612	314	0.94
612	149	0.99
612	150	0.63
612	613	0.99
374	126	0.98
374	373	0.99
614	615	0.36
159	72	0.74
159	75	0.45
159	76	0.77
159	78	0.43
159	80	0.95
159	82	0.74
159	83	0.34
141	421	0.33
141	140	0.98
141	144	0.98
141	145	0.92
141	30	0.98
141	146	0.98
141	147	0.98
141	313	0.98
141	149	0.98
141	150	0.95
616	350	0.44
616	351	0.4
616	421	0.36
616	426	0.56
616	29	0.96
616	406	0.36
481	32	0.54
481	91	0.93
481	87	0.97
481	93	0.99
481	95	0.99
201	617	0.4
201	202	0.94
285	101	0.3
38	214	0.55
618	612	0.94
618	619	0.99
618	613	0.99
80	81	0.99
80	82	0.87
80	83	0.62
620	409	0.72
620	398	0.81
620	399	0.9
620	68	0.89
620	292	0.84
620	410	0.7
18	573	0.4
18	487	0.42
279	112	0.36
279	599	0.99
142	274	0.77
142	134	0.99
142	135	0.68
142	137	0.99
142	143	0.99
142	144	0.94
142	150	0.99
454	449	0.99
454	450	0.99
454	451	0.29
454	612	0.99
454	619	0.54
454	149	0.99
454	150	0.69
454	613	0.53
61	380	0.28
61	154	0.9
61	58	0.99
61	60	0.99
61	62	0.99
81	7	0.3
81	75	0.77
81	195	0.99
81	79	0.63
81	159	0.99
81	385	0.99
81	82	0.99
81	83	0.94
502	382	0.91
385	76	0.56
385	82	0.89
385	83	0.3
109	163	0.99
109	311	0.99
109	315	0.99
109	108	0.99
109	169	0.58
109	171	0.99
495	494	0.99
495	44	0.99
621	300	0.39
44	96	0.35
44	494	0.99
521	474	0.45
521	475	0.39
521	520	0.99
156	53	0.99
156	154	0.99
156	58	0.89
156	60	0.99
156	61	0.99
156	62	0.99
156	63	0.99
391	179	0.74
391	182	0.82
391	184	0.71
391	388	0.3
391	389	0.65
391	187	0.64
391	188	0.43
391	189	0.4
391	190	0.43
391	193	0.4
391	550	0.4
292	496	0.99
292	254	0.77
82	75	0.8
82	352	0.32
82	79	0.94
82	622	0.32
82	83	0.78
569	623	0.59
314	131	0.99
314	140	0.99
314	618	0.99
314	619	0.99
314	144	0.97
314	145	0.85
314	149	0.99
314	150	0.96
314	613	0.99
144	274	0.99
144	134	0.99
144	135	0.99
144	140	0.52
144	619	0.92
144	143	0.99
144	145	0.94
144	146	0.94
144	313	0.93
144	149	0.99
89	7	0.93
89	111	0.79
89	114	0.99
89	624	0.99
145	143	0.53
625	7	0.82
626	70	0.34
626	309	0.45
626	439	0.92
626	343	0.34
627	628	0.84
627	629	0.82
627	101	0.4
326	323	0.65
326	99	0.78
326	324	0.84
326	325	0.96
247	236	0.99
247	421	0.65
247	244	0.99
247	245	0.91
247	246	0.67
630	427	0.85
524	631	0.99
524	470	0.99
524	219	0.99
524	523	0.99
524	632	0.99
524	220	0.99
30	86	0.99
30	431	0.47
565	123	0.84
146	140	0.99
146	147	0.99
146	313	0.99
146	149	0.99
146	150	0.99
147	140	0.99
147	144	0.58
147	145	0.95
147	313	0.99
147	149	0.97
147	150	0.99
104	99	0.45
104	101	0.9
104	103	0.93
104	105	0.99
62	58	0.83
62	60	0.41
90	32	0.81
90	7	0.81
90	353	0.39
90	532	0.61
90	481	0.97
90	43	0.56
90	95	0.99
170	166	0.77
170	167	0.39
632	631	0.9
632	470	0.87
632	471	0.99
632	219	0.99
632	523	0.99
121	120	0.62
582	34	0.55
582	351	0.29
582	300	0.99
582	175	0.71
582	37	0.99
633	634	0.74
492	522	0.43
548	469	0.99
313	131	0.99
313	149	0.99
313	150	0.49
635	270	0.99
635	337	0.99
635	271	0.99
220	471	0.95
220	219	0.84
220	632	0.9
105	99	0.99
105	101	0.99
122	8	0.89
122	116	0.76
122	118	0.77
122	338	0.38
122	119	0.72
122	120	0.72
636	637	0.37
636	254	0.48
63	154	0.99
63	55	0.99
63	40	0.49
63	58	0.99
63	60	0.99
63	61	0.99
63	62	0.99
580	531	0.76
580	579	0.47
268	234	0.96
268	236	0.63
268	237	0.93
268	244	0.99
268	245	0.99
268	246	0.99
268	247	0.99
149	140	0.99
149	150	0.99
638	290	0.39
639	290	0.64
95	32	0.59
95	87	0.99
83	75	0.82
83	76	0.77
83	79	0.82
83	158	0.4
640	421	0.65
640	542	0.29
640	406	0.77
202	641	0.39
202	642	0.39
202	425	0.29
202	94	0.74
202	104	0.3
202	95	0.29
410	248	0.77
410	347	0.32
410	480	0.31
410	29	0.77
410	141	0.31
410	30	0.77
613	144	0.85
23	401	0.39
7	248	0.67
7	472	0.69
7	114	0.67
7	643	0.67
70	308	0.67
70	309	0.87
70	438	0.79
70	439	0.79
70	440	0.35
39	214	0.69
409	398	0.92
409	410	0.68
644	300	0.64
645	637	0.69
107	315	0.92
107	108	0.68
608	572	0.64
20	151	0.75
199	300	0.36
646	340	0.69
646	343	0.69
449	450	0.95
449	451	0.95
449	431	0.64
449	452	0.61
221	647	0.68
221	340	0.69
221	514	0.68
269	337	0.7
280	633	0.32
280	634	0.32
301	47	0.69
301	648	0.68
301	649	0.68
288	332	0.95
288	333	0.76
327	88	0.67
451	450	0.78
451	452	0.76
451	141	0.75
451	313	0.67
451	613	0.77
184	182	0.77
184	185	0.77
184	187	0.64
184	194	0.77
184	650	0.63
351	651	0.93
222	225	0.68
222	343	0.77
332	333	0.77
398	399	0.95
252	251	0.68
252	637	0.69
652	248	0.76
652	431	0.62
652	653	0.59
652	654	0.77
237	655	0.57
237	248	0.57
237	299	0.75
237	238	0.95
237	266	0.88
237	244	0.9
237	656	0.71
237	246	0.77
237	247	0.95
376	657	0.88
658	309	0.78
658	440	0.59
240	266	0.59
157	159	0.68
383	87	0.35
383	384	0.73
266	236	0.77
266	241	0.95
266	244	0.77
266	245	0.77
266	247	0.92
315	106	0.64
315	572	0.63
659	637	0.92
659	104	0.46
187	96	0.63
187	182	0.77
187	98	0.64
187	185	0.77
187	538	0.77
187	635	0.64
187	650	0.61
470	523	0.68
470	220	0.68
480	248	0.3
660	406	0.7
512	513	0.75
661	19	0.68
661	20	0.7
661	22	0.7
662	663	0.59
662	50	0.77
175	173	0.77
175	232	0.63
175	174	0.77
175	176	0.77
175	37	0.77
24	401	0.64
24	25	0.77
664	665	0.77
438	308	0.68
438	309	0.68
438	439	0.92
546	449	0.36
546	453	0.67
216	588	0.49
324	49	0.61
324	323	0.61
666	426	0.75
377	232	0.64
377	407	0.77
384	73	0.68
384	79	0.68
384	667	0.68
384	159	0.68
384	80	0.92
384	82	0.68
439	308	0.75
439	309	0.77
439	440	0.61
254	409	0.76
254	251	0.78
325	323	0.77
497	588	0.86
668	340	0.77
668	225	0.77
668	227	0.61
572	44	0.36
669	511	0.77
419	603	0.45
466	167	0.68
466	169	0.7
169	315	0.28
600	40	0.7
601	494	0.77
601	600	0.85
420	418	0.68
603	418	0.68
603	580	0.7
498	454	0.69
140	612	0.95
140	618	0.77
140	619	0.63
140	313	0.88
140	150	0.63
140	613	0.77
486	572	0.64
103	300	0.78
103	37	0.78
