179	184	0.74
179	185	0.88
186	57	0.97
186	187	0.94
186	188	0.68
186	189	0.97
186	190	0.76
186	191	0.76
186	192	0.97
186	193	0.76
186	194	0.94
186	195	0.68
186	196	0.93
186	197	0.94
186	198	0.97
186	199	0.76
186	200	0.97
186	201	0.9
186	202	0.97
186	203	0.97
186	204	0.93
186	205	0.97
186	206	0.48
207	37	0.98
207	38	0.82
51	208	0.3
51	52	0.48
51	209	0.99
51	210	0.66
51	211	0.99
51	53	0.99
51	141	0.64
51	54	0.75
103	104	0.69
103	106	0.97
103	107	0.58
103	212	0.93
103	110	0.94
103	213	0.91
103	214	0.97
103	111	0.31
103	112	0.68
103	113	0.95
103	114	0.98
103	115	0.31
215	216	0.94
215	217	0.99
147	218	0.99
147	219	0.88
147	220	0.99
147	221	0.99
147	222	0.99
147	223	0.96
147	224	0.99
147	225	0.93
147	150	0.29
147	226	0.99
147	227	0.83
228	229	0.99
228	230	0.99
68	3	0.83
68	231	0.74
232	17	0.94
232	18	0.99
232	19	0.99
232	233	0.99
232	20	0.99
232	234	0.97
232	235	0.64
232	23	0.99
236	237	0.99
236	238	0.99
236	239	0.93
236	240	0.99
236	241	0.99
236	242	0.98
124	243	0.64
124	244	0.64
124	245	0.84
246	247	0.99
246	248	0.98
246	249	0.99
246	250	0.94
246	251	0.87
246	252	0.99
246	253	0.99
246	254	0.99
246	255	0.99
246	256	0.69
246	257	0.94
246	258	0.97
246	259	0.97
246	260	0.47
246	261	0.99
104	106	0.68
104	107	0.99
104	108	0.27
104	109	0.28
104	262	0.83
104	110	0.71
104	113	0.6
104	114	0.68
104	115	0.27
263	264	0.98
263	265	0.99
266	267	0.85
266	3	0.65
266	268	0.98
266	269	0.99
266	270	0.99
271	272	0.97
271	62	0.99
271	273	0.96
271	274	0.99
271	275	0.99
276	277	0.99
278	279	0.8
278	280	0.97
278	150	0.98
278	227	0.37
152	281	0.98
152	282	0.78
283	284	0.99
285	286	0.99
285	287	0.99
288	289	0.77
288	290	0.77
288	291	0.98
288	292	0.98
288	293	0.41
288	294	0.98
288	295	0.74
288	296	0.84
288	297	0.98
288	298	0.98
288	299	0.98
288	300	0.84
288	301	0.97
288	302	0.39
288	303	0.97
168	170	0.76
168	171	0.59
289	291	0.99
289	292	0.96
289	294	0.99
289	295	0.57
289	297	0.97
289	298	0.99
289	300	0.99
289	301	0.99
289	303	0.99
304	305	0.77
304	306	0.47
304	307	0.99
304	308	0.86
304	309	0.63
304	144	0.44
304	310	0.98
311	106	0.34
311	312	0.43
311	109	0.34
311	313	0.36
314	315	0.66
316	317	0.65
318	8	0.59
318	17	0.79
318	319	0.99
318	320	0.9
318	20	0.99
318	321	0.99
318	322	0.99
318	23	0.99
323	324	0.99
323	325	0.99
326	290	0.99
326	327	0.97
326	328	0.65
326	329	0.99
326	330	0.99
326	331	0.99
326	332	0.99
326	333	0.99
326	334	0.99
326	335	0.99
326	336	0.99
326	337	0.88
326	338	0.99
326	339	0.76
326	340	0.99
341	342	0.98
341	343	0.66
344	345	0.53
344	341	0.86
344	3	0.98
344	346	0.94
344	342	0.99
344	347	0.99
348	349	0.99
348	350	0.97
348	196	0.77
348	351	0.37
348	200	0.58
352	353	0.87
352	3	0.68
352	128	0.63
352	354	0.36
352	97	0.66
352	355	0.37
352	356	0.99
352	175	0.71
352	176	0.64
352	357	0.99
352	358	0.99
352	125	0.99
359	158	0.51
359	164	0.3
360	43	0.9
360	172	0.77
360	97	0.59
360	173	0.64
360	174	0.99
360	175	0.48
361	3	0.54
361	362	0.99
361	156	0.99
361	363	0.98
361	364	0.99
361	365	0.99
366	56	0.76
366	8	0.29
366	367	0.9
366	9	0.58
366	368	0.33
366	369	0.33
366	370	0.33
366	371	0.32
372	0	0.49
372	373	0.28
372	326	0.99
372	290	0.97
372	327	0.97
372	328	0.55
372	374	0.97
372	329	0.99
372	330	0.99
372	331	0.99
372	332	0.94
372	333	0.99
372	375	0.99
372	334	0.99
372	335	0.99
372	336	0.99
372	337	0.99
372	376	0.99
372	338	0.99
372	339	0.99
372	340	0.97
372	377	0.99
378	379	0.34
380	8	0.83
380	381	0.65
380	382	0.83
380	383	0.51
384	385	0.99
384	386	0.99
387	388	0.86
315	389	0.99
315	390	0.99
25	26	0.99
25	391	0.36
57	392	0.86
57	393	0.99
57	189	0.94
57	190	0.99
57	191	0.94
57	192	0.99
57	193	0.99
57	198	0.97
57	199	0.99
57	200	0.97
57	206	0.99
394	395	0.45
394	396	0.45
394	164	0.31
397	398	0.99
397	399	0.99
397	400	0.99
397	401	0.99
397	402	0.99
397	403	0.99
290	0	0.56
290	373	0.34
290	404	0.28
290	327	0.97
290	328	0.93
290	374	0.99
290	329	0.99
290	330	0.99
290	331	0.97
290	332	0.99
290	333	0.99
290	375	0.99
290	334	0.99
290	335	0.94
290	336	0.99
290	337	0.99
290	376	0.93
290	338	0.89
290	339	0.93
290	340	0.99
290	377	0.99
187	405	0.84
187	406	0.98
187	407	0.43
187	408	0.97
187	196	0.96
187	409	0.98
187	410	0.95
187	351	0.96
187	411	0.98
187	200	0.77
187	201	0.39
187	205	0.98
187	206	0.64
187	412	0.98
413	414	0.4
413	415	0.32
180	182	0.4
180	183	0.93
180	185	0.82
416	417	0.99
418	290	0.99
418	419	0.88
418	181	0.88
420	421	0.99
420	422	0.99
420	423	0.33
424	425	0.99
424	181	0.99
424	426	0.95
424	63	0.52
424	427	0.99
428	429	0.99
428	430	0.97
428	431	0.97
93	56	0.82
93	8	0.86
93	65	0.99
432	433	0.99
434	435	0.29
436	437	0.45
436	438	0.45
267	269	0.99
439	440	0.53
439	441	0.98
439	442	0.93
439	443	0.99
218	146	0.99
218	219	0.99
218	279	0.99
218	444	0.7
218	220	0.94
218	221	0.94
218	222	0.99
218	223	0.94
218	224	0.92
218	225	0.97
218	226	0.94
435	445	0.98
169	446	0.59
188	194	0.94
188	197	0.94
188	200	0.94
188	202	0.99
188	203	0.99
188	447	0.99
188	205	0.99
219	146	0.74
219	279	0.98
219	280	0.8
219	444	0.57
219	220	0.98
219	221	0.98
219	223	0.93
219	224	0.77
219	150	0.98
219	411	0.3
219	226	0.3
219	227	0.3
279	146	0.78
279	280	0.99
279	220	0.99
279	448	0.99
279	149	0.87
279	150	0.86
279	449	0.42
279	227	0.59
419	450	0.35
419	290	0.99
419	181	0.87
419	451	0.99
419	452	0.64
17	18	0.97
17	19	0.97
17	233	0.87
17	322	0.97
17	23	0.99
44	3	0.38
44	45	0.99
44	46	0.84
44	211	0.99
44	47	0.99
44	48	0.99
421	422	0.99
421	453	0.99
421	454	0.99
421	423	0.99
421	455	0.68
456	8	0.55
456	3	0.77
456	160	0.48
457	136	0.99
457	458	0.99
457	137	0.99
457	459	0.99
457	460	0.93
457	461	0.99
462	56	0.85
462	8	0.96
462	9	0.6
462	59	0.95
463	8	0.9
463	60	0.67
463	93	0.97
463	65	0.97
464	43	0.95
464	465	0.37
464	172	0.82
464	173	0.95
464	174	0.69
464	177	0.92
398	466	0.95
398	399	0.98
398	400	0.98
398	401	0.98
398	402	0.97
398	403	0.84
465	43	0.96
465	128	0.4
465	172	0.69
465	97	0.75
465	173	0.86
465	174	0.91
465	175	0.85
465	177	0.99
465	99	0.97
467	468	0.89
467	302	0.52
469	470	0.48
381	382	0.66
392	471	0.99
392	472	0.99
473	315	0.66
473	474	0.99
473	475	0.96
476	45	0.82
476	46	0.93
476	47	0.9
476	477	0.99
476	48	0.99
476	300	0.77
476	478	0.99
476	479	0.99
480	289	0.99
480	344	0.67
480	291	0.97
480	346	0.66
480	294	0.99
480	296	0.99
480	297	0.97
480	298	0.99
480	300	0.76
480	301	0.66
480	347	0.67
480	303	0.99
106	105	0.65
106	108	0.97
106	109	0.83
106	112	0.82
106	113	0.97
106	114	0.82
481	482	0.94
483	385	0.92
483	484	0.94
483	386	0.97
485	228	0.98
485	486	0.38
485	229	0.98
485	487	0.89
488	420	0.74
488	421	0.74
488	422	0.77
488	453	0.77
488	454	0.91
488	423	0.77
489	490	0.99
489	491	0.94
489	492	0.96
489	493	0.99
494	495	0.99
494	496	0.99
494	497	0.99
494	498	0.99
494	499	0.99
494	500	0.99
501	117	0.99
501	118	0.99
501	119	0.56
18	20	0.99
18	21	0.99
18	234	0.87
18	235	0.99
18	23	0.99
250	247	0.42
250	249	0.7
250	252	0.48
250	253	0.94
250	257	0.64
250	258	0.64
250	259	0.31
250	260	0.48
2	169	0.56
2	4	0.97
2	5	0.99
2	178	0.99
327	353	0.29
327	404	0.61
327	328	0.99
327	374	0.99
327	329	0.99
327	330	0.99
327	331	0.99
327	332	0.99
327	333	0.99
327	334	0.99
327	335	0.99
327	336	0.99
327	337	0.98
327	376	0.99
327	338	0.99
327	339	0.9
327	340	0.99
327	377	0.94
502	268	0.87
502	503	0.29
504	146	0.97
504	279	0.86
504	280	0.51
504	220	0.99
504	149	0.84
504	150	0.97
504	227	0.87
305	489	0.85
305	307	0.99
305	309	0.89
305	310	0.89
505	506	0.43
505	302	0.65
507	508	0.79
507	428	0.44
507	355	0.97
507	98	0.34
507	509	0.45
507	510	0.99
507	511	0.99
507	512	0.98
507	175	0.5
507	513	0.83
514	515	0.99
514	516	0.74
514	517	0.99
518	519	0.99
374	326	0.99
374	328	0.99
374	329	0.99
374	330	0.99
374	331	0.87
374	332	0.99
374	333	0.99
374	375	0.33
374	334	0.99
374	335	0.94
374	336	0.99
374	337	0.99
374	376	0.91
374	338	0.78
374	339	0.81
374	340	0.99
374	377	0.97
135	140	0.94
135	142	0.99
135	144	0.99
312	106	0.43
312	313	0.39
280	146	0.72
280	218	0.76
280	220	0.98
280	448	0.95
280	150	0.97
280	227	0.8
520	0	0.32
520	367	0.29
520	341	0.41
520	3	0.63
520	521	0.98
520	522	0.84
520	523	0.98
520	524	0.98
385	525	0.92
385	484	0.51
385	386	0.99
491	3	0.84
491	492	0.82
491	493	0.98
491	309	0.39
52	208	0.65
52	209	0.97
52	53	0.98
52	54	0.98
515	526	0.99
515	517	0.99
515	527	0.84
528	36	0.98
528	38	0.94
529	371	0.3
529	141	0.74
19	18	0.45
19	234	0.94
19	23	0.99
530	531	0.48
532	533	0.99
532	534	0.88
532	195	0.94
532	535	0.99
532	536	0.99
537	8	0.66
537	538	0.99
537	539	0.97
537	233	0.83
537	540	0.93
537	541	0.36
537	20	0.96
537	235	0.97
537	542	0.99
537	543	0.4
537	544	0.99
545	367	0.66
545	446	0.77
545	236	0.74
545	326	0.99
545	237	0.68
545	327	0.71
545	328	0.99
545	374	0.99
545	516	0.99
545	330	0.39
545	334	0.99
545	335	0.35
545	336	0.99
545	63	0.78
545	239	0.77
545	337	0.99
545	338	0.53
545	339	0.99
120	546	0.3
120	130	0.58
120	121	0.98
120	132	0.5
120	156	0.3
120	547	0.53
120	123	0.98
548	80	0.93
548	549	0.95
548	81	0.98
548	82	0.97
548	83	0.97
548	84	0.97
548	85	0.95
548	86	0.98
548	87	0.95
548	88	0.98
548	550	0.98
548	89	0.97
548	90	0.96
551	552	0.77
107	105	0.88
107	106	0.84
107	108	0.94
107	109	0.92
107	212	0.99
107	553	0.97
107	262	0.94
107	110	0.88
107	554	0.97
107	156	0.36
107	213	0.88
107	214	0.99
107	111	0.96
107	112	0.97
107	555	0.97
107	113	0.94
107	313	0.36
107	363	0.36
107	114	0.94
107	115	0.94
136	458	0.99
136	137	0.99
136	460	0.93
136	142	0.99
136	461	0.94
136	145	0.9
526	516	0.29
526	517	0.84
128	556	0.45
128	97	0.31
128	174	0.98
128	175	0.64
128	358	0.88
128	415	0.98
128	557	0.98
128	558	0.41
128	559	0.34
128	99	0.98
560	144	0.98
561	247	0.84
561	246	0.74
561	248	0.84
561	249	0.84
561	250	0.41
561	251	0.85
561	3	0.65
561	252	0.84
561	562	0.74
561	253	0.77
561	563	0.84
561	254	0.85
561	255	0.92
561	256	0.82
561	257	0.77
561	258	0.41
561	564	0.4
561	565	0.4
561	259	0.98
561	66	0.29
561	566	0.77
561	567	0.82
561	261	0.84
568	569	0.99
570	571	0.34
570	572	0.75
570	573	0.74
570	574	0.3
570	575	0.67
576	341	0.98
576	197	0.29
577	45	0.94
577	62	0.39
578	571	0.89
578	98	0.49
578	176	0.4
579	218	0.29
579	580	0.43
579	223	0.41
579	141	0.74
579	224	0.43
579	226	0.43
579	204	0.39
581	582	0.97
516	341	0.83
516	342	0.55
516	343	0.41
583	341	0.99
583	584	0.99
583	62	0.99
583	585	0.99
583	66	0.99
525	386	0.43
586	127	0.99
586	572	0.95
586	98	0.97
586	72	0.3
586	587	0.93
586	175	0.58
586	176	0.94
586	557	0.86
586	559	0.6
324	325	0.99
319	8	0.38
319	17	0.99
319	320	0.86
319	20	0.99
319	588	0.48
319	321	0.99
319	322	0.96
319	589	0.5
319	590	0.98
319	23	0.94
539	8	0.75
539	538	0.88
539	291	0.9
539	233	0.99
539	540	0.97
539	20	0.34
539	591	0.97
539	235	0.99
539	542	0.97
330	328	0.99
330	332	0.99
330	333	0.99
330	334	0.99
330	335	0.99
330	336	0.99
330	337	0.99
330	338	0.99
330	339	0.99
330	340	0.99
330	377	0.97
331	404	0.81
331	3	0.86
331	328	0.99
331	329	0.99
331	330	0.99
331	332	0.58
331	333	0.99
331	334	0.97
331	335	0.99
331	336	0.99
331	592	0.29
331	337	0.99
331	376	0.91
331	338	0.99
331	339	0.99
331	340	0.99
331	377	0.99
117	118	0.99
117	119	0.99
291	593	0.96
291	292	0.97
291	294	0.99
291	295	0.97
291	296	0.99
291	297	0.99
291	298	0.99
291	299	0.99
291	300	0.99
291	301	0.99
291	303	0.99
594	595	0.91
81	549	0.62
81	82	0.99
81	83	0.94
81	84	0.99
81	85	0.99
81	86	0.99
81	87	0.94
81	88	0.99
81	550	0.96
81	89	0.99
81	90	0.97
399	400	0.99
399	401	0.99
332	0	0.79
332	373	0.63
332	353	0.63
332	329	0.96
332	334	0.98
332	596	0.3
332	337	0.4
332	391	0.82
332	597	0.3
332	339	0.4
332	340	0.98
332	377	0.98
598	599	0.98
598	600	0.99
598	601	0.58
82	549	0.82
82	83	0.97
82	84	0.97
82	85	0.84
82	86	0.98
82	87	0.4
82	88	0.98
82	550	0.98
82	89	0.97
602	378	0.99
602	379	0.88
108	105	0.93
108	109	0.98
108	110	0.38
108	111	0.57
108	112	0.75
108	113	0.7
108	114	0.28
108	115	0.9
603	604	0.99
603	605	0.48
333	328	0.99
333	329	0.99
333	332	0.99
333	334	0.94
333	335	0.99
333	336	0.99
333	337	0.99
333	338	0.81
333	339	0.99
333	340	0.99
333	377	0.99
422	454	0.97
422	423	0.99
422	455	0.94
189	393	0.99
189	190	0.99
189	191	0.89
189	192	0.99
189	193	0.99
189	198	0.94
189	199	0.99
189	200	0.94
189	201	0.81
189	204	0.83
189	206	0.71
388	606	0.99
388	607	0.99
388	608	0.99
388	417	0.99
609	610	0.45
609	611	0.45
609	371	0.88
609	612	0.99
609	474	0.45
220	56	0.59
220	146	0.56
220	3	0.67
220	444	0.99
220	448	0.99
220	221	0.97
220	148	0.99
220	222	0.98
220	223	0.86
220	224	0.94
220	225	0.97
220	150	0.97
220	226	0.94
220	449	0.83
220	227	0.99
613	341	0.99
613	3	0.86
613	614	0.75
613	615	0.99
613	616	0.58
109	103	0.98
109	105	0.76
109	110	0.99
109	554	0.5
109	214	0.98
109	111	0.59
109	112	0.94
109	555	0.99
109	113	0.99
109	114	0.94
109	115	0.99
243	617	0.98
243	245	0.95
400	62	0.35
400	401	0.97
400	268	0.48
400	402	0.83
400	403	0.94
320	322	0.97
320	23	0.99
212	105	0.81
212	106	0.85
212	108	0.64
212	553	0.99
212	111	0.86
212	112	0.97
212	555	0.99
212	113	0.99
212	114	0.96
212	115	0.56
11	7	0.4
11	341	0.29
11	3	0.39
11	15	0.43
618	341	0.3
618	3	0.82
618	293	0.77
618	619	0.98
618	620	0.84
621	8	0.66
621	622	0.3
621	623	0.99
621	179	0.58
621	624	0.64
621	625	0.99
621	626	0.88
621	627	0.99
621	628	0.99
621	629	0.97
630	69	0.77
630	70	0.98
101	436	0.99
101	437	0.99
101	631	0.61
101	632	0.98
101	633	0.99
101	634	0.99
272	3	0.28
272	273	0.99
272	274	0.99
272	275	0.99
426	8	0.55
426	3	0.82
233	18	0.85
233	538	0.81
233	540	0.86
233	20	0.99
233	234	0.86
233	235	0.99
233	542	0.69
233	23	0.99
183	185	0.99
635	37	0.95
4	5	0.99
390	389	0.84
593	292	0.64
593	294	0.9
593	295	0.99
593	296	0.99
593	297	0.99
593	300	0.99
593	301	0.99
593	303	0.99
636	190	0.38
636	637	0.39
97	71	0.44
97	172	0.9
97	174	0.86
97	175	0.89
97	176	0.94
97	415	0.94
97	558	0.94
97	99	0.97
638	556	0.99
638	639	0.99
533	534	0.93
533	195	0.97
533	535	0.99
533	536	0.97
562	247	0.39
562	640	0.39
284	584	0.94
284	62	0.97
284	155	0.89
573	127	0.99
573	571	0.76
573	586	0.99
573	98	0.99
573	587	0.76
573	175	0.76
573	575	0.72
573	415	0.9
573	557	0.99
573	559	0.78
573	99	0.63
641	642	0.99
641	643	0.99
641	644	0.99
641	645	0.99
641	646	0.99
641	647	0.99
641	648	0.99
641	649	0.99
553	102	0.53
553	103	0.99
553	104	0.69
553	105	0.9
553	315	0.55
553	108	0.87
553	109	0.89
553	262	0.99
553	110	0.9
553	213	0.89
553	547	0.68
553	214	0.99
553	111	0.86
553	112	0.96
553	555	0.83
553	322	0.56
553	114	0.96
553	115	0.6
650	651	0.39
650	652	0.99
650	653	0.55
496	3	0.8
496	495	0.98
496	497	0.97
496	498	0.99
496	499	0.99
496	500	0.99
654	29	0.3
654	31	0.82
654	655	0.74
83	549	0.32
83	84	0.97
83	656	0.33
83	85	0.95
83	86	0.98
83	87	0.8
83	88	0.98
83	550	0.98
83	89	0.97
83	90	0.98
45	46	0.91
45	211	0.85
45	477	0.83
45	49	0.98
45	657	0.83
45	479	0.98
658	642	0.99
658	643	0.99
658	644	0.99
658	645	0.99
658	646	0.99
658	659	0.58
658	647	0.99
658	648	0.99
658	660	0.42
658	649	0.99
661	662	0.99
253	249	0.98
253	251	0.99
253	252	0.99
253	255	0.99
253	257	0.99
253	259	0.99
253	261	0.99
229	487	0.94
229	230	0.99
663	569	0.88
664	665	0.7
664	666	0.99
667	306	0.44
667	309	0.45
84	85	0.84
84	86	0.98
84	87	0.84
84	88	0.98
84	550	0.98
84	89	0.97
84	90	0.98
277	668	0.86
277	669	0.99
670	671	0.99
612	371	0.9
612	121	0.49
221	672	0.97
221	224	0.94
221	225	0.72
221	673	0.51
292	56	0.64
292	9	0.87
292	294	0.94
292	674	0.87
292	295	0.77
292	296	0.94
292	297	0.96
292	298	0.87
292	300	0.99
292	301	0.94
292	675	0.94
292	204	0.75
292	303	0.99
676	677	0.97
678	674	0.99
679	680	0.99
681	682	0.99
681	683	0.97
346	341	0.41
346	3	0.4
346	153	0.4
346	66	0.3
346	347	0.98
346	144	0.3
684	685	0.99
334	328	0.99
334	329	0.99
334	335	0.93
334	336	0.99
334	337	0.93
334	376	0.99
334	338	0.98
334	339	0.93
334	340	0.99
334	377	0.97
262	103	0.32
262	642	0.44
262	105	0.45
262	120	0.77
262	109	0.92
262	213	0.4
262	113	0.74
262	115	0.41
37	36	0.77
37	686	0.37
37	38	0.8
37	687	0.78
646	642	0.92
646	643	0.95
646	644	0.98
646	659	0.98
646	648	0.98
646	660	0.92
646	649	0.98
637	688	0.32
659	647	0.98
659	648	0.99
659	649	0.99
689	124	0.3
689	690	0.4
691	692	0.99
691	693	0.86
694	172	0.36
694	174	0.9
694	176	0.34
540	8	0.86
540	538	0.59
540	3	0.86
540	20	0.99
540	235	0.99
540	542	0.94
540	543	0.97
130	56	0.86
130	8	0.63
130	9	0.63
130	3	0.59
130	131	0.99
130	132	0.99
130	695	0.99
130	123	0.87
130	133	0.99
209	50	0.74
209	208	0.84
209	211	0.98
209	53	0.98
209	54	0.98
696	202	0.89
696	203	0.77
696	447	0.32
696	205	0.59
697	698	0.4
98	572	0.99
98	128	0.67
98	516	0.28
98	97	0.9
98	699	0.59
98	587	0.94
98	175	0.87
98	176	0.94
98	415	0.91
98	557	0.99
98	99	0.97
441	442	0.99
441	443	0.5
700	450	0.66
700	701	0.99
700	702	0.99
703	704	0.98
703	705	0.82
655	8	0.66
655	3	0.7
655	706	0.94
497	350	0.6
497	499	0.99
497	500	0.99
335	328	0.9
335	329	0.96
335	332	0.88
335	336	0.96
335	337	0.9
335	376	0.88
335	338	0.75
335	339	0.69
335	340	0.97
335	377	0.93
627	628	0.99
192	393	0.97
192	707	0.77
192	190	0.99
192	191	0.99
192	696	0.46
192	193	0.99
192	141	0.64
192	198	0.99
192	199	0.97
192	200	0.94
192	201	0.9
192	204	0.96
192	206	0.99
708	8	0.66
708	323	0.59
708	3	0.48
708	325	0.99
293	590	0.99
293	709	0.99
62	283	0.96
62	584	0.99
62	547	0.34
62	585	0.99
62	66	0.99
173	172	0.99
173	174	0.99
173	176	0.94
173	710	0.83
173	99	0.5
711	290	0.9
711	418	0.98
711	419	0.98
711	181	0.82
711	451	0.93
336	30	0.76
336	349	0.3
336	328	0.99
336	329	0.99
336	332	0.84
336	375	0.99
336	337	0.99
336	587	0.35
336	376	0.99
336	338	0.99
336	339	0.88
336	340	0.99
336	377	0.99
401	56	0.82
401	8	0.82
401	9	0.64
401	369	0.34
401	138	0.5
401	402	0.99
401	403	0.99
712	616	0.77
255	713	0.4
255	714	0.4
255	249	0.4
255	256	0.39
255	257	0.73
255	565	0.63
628	623	0.99
628	629	0.99
170	171	0.99
294	295	0.99
294	296	0.99
294	297	0.99
294	298	0.99
294	299	0.99
294	300	0.99
294	301	0.99
294	303	0.94
715	551	0.99
715	552	0.97
715	716	0.94
63	717	0.53
63	718	0.53
63	141	0.92
63	503	0.47
719	65	0.4
720	124	0.34
720	3	0.4
720	75	0.41
40	721	0.99
40	41	0.99
722	3	0.39
722	723	0.39
722	724	0.98
406	186	0.98
406	407	0.99
406	408	0.99
406	196	0.99
406	409	0.99
406	351	0.99
406	411	0.99
406	205	0.99
406	412	0.99
668	669	0.99
725	726	0.99
653	532	0.6
653	652	0.29
653	533	0.6
653	727	0.91
653	728	0.99
729	730	0.83
729	435	0.63
729	3	0.98
729	613	0.99
729	712	0.98
729	445	0.34
729	616	0.62
731	713	0.65
731	714	0.45
731	249	0.82
731	250	0.41
731	253	0.77
731	257	0.43
731	260	0.45
617	267	0.7
617	245	0.99
521	522	0.99
521	523	0.99
521	524	0.5
732	733	0.99
732	734	0.99
732	735	0.97
20	17	0.86
20	19	0.92
20	320	0.99
20	321	0.99
20	234	0.97
20	235	0.81
20	322	0.97
20	589	0.5
20	204	0.75
20	23	0.99
498	3	0.48
498	495	0.99
498	576	0.33
498	497	0.98
498	499	0.99
498	500	0.99
194	736	0.76
194	196	0.96
194	197	0.97
194	200	0.98
194	202	0.92
194	203	0.73
194	447	0.98
194	205	0.98
194	206	0.63
683	682	0.76
683	737	0.99
683	738	0.97
739	293	0.95
739	176	0.77
58	34	0.99
674	740	0.33
674	300	0.52
674	741	0.99
674	675	0.97
674	204	0.28
742	743	0.99
742	671	0.98
356	353	0.99
356	357	0.99
356	358	0.99
744	745	0.99
137	459	0.99
137	460	0.99
746	56	0.29
746	8	0.58
746	622	0.51
746	345	0.95
746	747	0.33
746	153	0.33
746	611	0.33
746	748	0.74
746	749	0.83
746	13	0.83
746	750	0.51
746	14	0.33
746	751	0.83
746	752	0.32
72	571	0.95
72	572	0.84
72	578	0.92
72	97	0.72
72	175	0.58
72	176	0.97
72	575	0.73
184	181	0.71
753	3	0.45
753	754	0.98
753	755	0.99
745	756	0.73
757	8	0.29
757	758	0.4
759	251	0.37
736	186	0.29
736	188	0.77
736	196	0.85
736	197	0.97
736	200	0.41
736	202	0.98
736	203	0.98
736	447	0.41
736	205	0.98
736	206	0.64
591	8	0.3
591	538	0.9
591	537	0.99
591	233	0.99
591	541	0.32
591	20	0.93
591	235	0.99
591	542	0.28
591	543	0.99
591	544	0.64
591	95	0.99
760	327	0.98
760	3	0.93
210	371	0.47
721	39	0.99
721	41	0.99
257	714	0.3
257	249	0.95
257	252	0.3
257	258	0.83
257	260	0.78
487	228	0.63
761	68	0.79
174	172	0.99
174	175	0.87
174	176	0.94
174	710	0.99
174	177	0.99
174	415	0.91
174	99	0.94
211	42	0.99
211	341	0.98
211	476	0.99
211	3	0.3
211	52	0.67
211	577	0.99
211	46	0.91
211	47	0.99
211	477	0.99
211	53	0.99
211	48	0.95
211	49	0.99
211	657	0.84
211	479	0.61
762	763	0.99
762	764	0.4
762	750	0.29
762	765	0.99
766	767	0.29
454	453	0.49
454	423	0.99
454	455	0.94
768	260	0.51
768	769	0.97
47	477	0.97
47	48	0.99
47	49	0.99
588	590	0.87
362	446	0.56
362	156	0.99
362	363	0.99
362	364	0.96
